Variant,Sent,Opened,Clicked
G3,8/13/13 14:23,8/13/13 15:19,0
A3,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/13/13 16:14,8/13/13 16:15
F4,8/13/13 14:23,0,0
H1,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
H2,8/13/13 14:23,8/13/13 14:57,0
E1,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
A1,8/13/13 14:23,8/13/13 14:52,0
B3,8/13/13 14:23,0,0
D2,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/13/13 14:31,8/13/13 14:32
D3,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
E2,8/13/13 14:23,8/13/13 16:12,0
A2,8/13/13 14:23,8/13/13 14:35,0
H1,8/13/13 14:23,8/13/13 14:45,0
D3,8/13/13 14:23,8/16/13 15:40,0
G3,8/13/13 14:23,8/13/13 14:23,0
H2,8/13/13 14:23,0,0
B2,8/13/13 14:23,0,0
B3,8/13/13 14:23,8/13/13 19:44,0
D1,8/13/13 14:23,8/13/13 14:36,0
B2,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
F3,8/13/13 14:23,8/13/13 18:18,0
B4,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
A2,8/13/13 14:23,8/13/13 14:53,0
H4,8/13/13 14:23,8/13/13 16:05,0
B2,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
D3,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/14/13 6:18,0
H1,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
B3,8/13/13 14:23,8/14/13 7:05,0
G1,8/13/13 14:23,8/26/13 7:01,0
E4,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
H1,8/13/13 14:23,0,0
B1,8/13/13 14:23,0,0
G3,8/13/13 14:23,0,0
E2,8/13/13 14:23,9/17/13 15:25,0
C2,8/13/13 14:23,8/13/13 16:24,0
C4,8/13/13 14:23,0,0
G1,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
B2,8/13/13 14:23,0,0
C3,8/13/13 14:23,0,0
H2,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
C1,8/13/13 14:23,0,0
H1,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
F2,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
D3,8/13/13 14:23,0,0
D4,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
B1,8/13/13 14:23,0,0
D4,8/13/13 14:23,0,0
D3,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
F2,8/13/13 14:23,0,0
B1,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
E3,8/13/13 14:23,8/13/13 14:46,0
G2,8/13/13 14:23,0,0
H2,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
C3,8/13/13 14:23,0,0
B2,8/13/13 14:23,0,0
A2,8/13/13 14:23,8/13/13 18:52,0
E3,8/13/13 14:23,0,0
H2,8/13/13 14:23,8/13/13 21:29,0
F1,8/13/13 14:23,0,0
A3,8/13/13 14:23,9/1/13 20:32,0
E1,8/13/13 14:23,8/13/13 16:14,0
E4,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
A4,8/13/13 14:23,8/13/13 14:50,0
E3,8/13/13 14:23,0,0
E4,8/13/13 14:23,8/26/13 23:21,0
A3,8/13/13 14:23,8/13/13 15:11,0
A4,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/13/13 14:55,0
C2,8/13/13 14:23,0,0
G4,8/13/13 14:23,8/13/13 14:23,0
H3,8/13/13 14:23,0,0
D2,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
D3,8/13/13 14:23,0,0
F2,8/13/13 14:23,8/13/13 18:02,0
F2,8/13/13 14:23,8/13/13 14:28,0
A2,8/13/13 14:23,8/13/13 15:23,0
H1,8/13/13 14:23,8/13/13 16:00,8/13/13 16:00
B1,8/13/13 14:23,8/25/13 14:39,0
E3,8/13/13 14:23,0,0
B2,8/13/13 14:23,0,0
D2,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
D4,8/13/13 14:23,0,0
H2,8/13/13 14:23,8/13/13 14:34,0
A2,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
B1,8/13/13 14:23,0,0
H4,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
F1,8/13/13 14:23,8/13/13 15:32,0
A4,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
E1,8/13/13 14:23,8/13/13 14:35,0
A3,8/13/13 14:23,0,0
D4,8/13/13 14:23,8/13/13 17:22,0
C4,8/13/13 14:23,0,0
H2,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/13/13 14:41,0
A2,8/13/13 14:23,0,0
C4,8/13/13 14:23,8/13/13 15:42,0
E3,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
D2,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
H2,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
G3,8/13/13 14:23,0,0
C1,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
H2,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
H2,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
H2,8/13/13 14:23,0,0
B2,8/13/13 14:23,8/13/13 14:31,0
A2,8/13/13 14:23,0,0
F2,8/13/13 14:23,0,0
D2,8/13/13 14:23,8/14/13 2:52,0
B1,8/13/13 14:23,8/17/13 16:22,0
F1,8/13/13 14:23,0,0
H4,8/13/13 14:23,0,0
H4,8/13/13 14:23,8/18/13 15:16,8/18/13 15:17
B1,8/13/13 14:23,0,0
H1,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
E4,8/13/13 14:23,8/14/13 4:44,0
G4,8/13/13 14:23,8/14/13 7:10,0
G4,8/13/13 14:23,8/13/13 16:56,0
H2,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
F2,8/13/13 14:23,0,0
B3,8/13/13 14:23,8/13/13 19:23,0
B4,8/13/13 14:23,0,0
H4,8/13/13 14:23,8/13/13 14:32,0
F2,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/13/13 18:18,0
E4,8/13/13 14:23,0,0
A2,8/13/13 14:23,8/13/13 14:39,0
H1,8/13/13 14:23,0,0
C3,8/13/13 14:23,0,0
F2,8/13/13 14:23,0,0
E4,8/13/13 14:23,8/13/13 15:03,0
F3,8/13/13 14:23,0,0
D2,8/13/13 14:23,0,0
E1,8/13/13 14:23,8/13/13 19:00,0
B4,8/13/13 14:23,0,0
F2,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
A4,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
G1,8/13/13 14:23,8/13/13 14:54,0
E4,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
E2,8/13/13 14:23,8/14/13 7:27,0
C1,8/13/13 14:23,8/13/13 18:38,0
D1,8/13/13 14:23,8/13/13 18:29,0
E3,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
H2,8/13/13 14:23,0,0
G3,8/13/13 14:23,8/13/13 14:23,0
C1,8/13/13 14:23,8/13/13 14:27,0
E2,8/13/13 14:23,0,0
A2,8/13/13 14:23,8/30/13 12:34,0
C3,8/13/13 14:23,8/13/13 19:30,0
E2,8/13/13 14:23,8/13/13 14:29,0
D4,8/13/13 14:23,0,0
H3,8/13/13 14:23,8/13/13 15:31,0
G1,8/13/13 14:23,0,0
G3,8/13/13 14:23,0,0
D1,8/13/13 14:23,8/15/13 9:27,0
B4,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
B1,8/13/13 14:23,8/13/13 18:41,0
E1,8/13/13 14:23,8/16/13 6:22,0
H2,8/13/13 14:23,8/13/13 16:08,0
F3,8/13/13 14:23,8/13/13 14:49,9/1/13 21:34
G4,8/13/13 14:23,0,0
B2,8/13/13 14:23,0,0
B3,8/13/13 14:23,8/13/13 14:23,0
H2,8/13/13 14:23,0,0
E3,8/13/13 14:23,0,0
D3,8/13/13 14:23,8/13/13 21:47,0
D2,8/13/13 14:23,0,0
E4,8/13/13 14:23,8/13/13 15:40,0
A4,8/13/13 14:23,8/13/13 16:09,8/13/13 16:10
C3,8/13/13 14:23,0,0
A4,8/13/13 14:23,0,0
A4,8/13/13 14:23,0,0
E1,8/13/13 14:23,8/13/13 16:55,0
F1,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
C1,8/13/13 14:23,8/13/13 14:51,0
G1,8/13/13 14:23,8/13/13 14:27,8/13/13 14:27
H2,8/13/13 14:23,8/13/13 17:01,0
E4,8/13/13 14:23,0,0
A4,8/13/13 14:23,0,0
D2,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
A4,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
E2,8/13/13 14:23,8/14/13 3:31,0
D3,8/13/13 14:23,8/15/13 18:01,0
B2,8/13/13 14:23,0,0
C1,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
F3,8/13/13 14:23,8/13/13 14:24,0
H3,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/13/13 14:29,0
C3,8/13/13 14:23,0,0
C2,8/13/13 14:23,8/13/13 20:16,0
B1,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
F1,8/13/13 14:23,8/13/13 14:24,0
G3,8/13/13 14:23,0,0
D1,8/13/13 14:23,8/13/13 15:00,0
C1,8/13/13 14:23,0,0
H4,8/13/13 14:23,0,0
F2,8/13/13 14:23,0,0
G3,8/13/13 14:23,0,0
B2,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
G1,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
H4,8/13/13 14:23,0,0
C3,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
B1,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
H3,8/13/13 14:23,8/14/13 13:10,0
E3,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
E4,8/13/13 14:23,8/13/13 16:39,0
B4,8/13/13 14:23,8/13/13 21:05,8/13/13 21:06
F4,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
C3,8/13/13 14:23,8/13/13 17:27,0
C2,8/13/13 14:23,0,0
B2,8/13/13 14:23,8/13/13 16:17,0
E1,8/13/13 14:23,0,0
D4,8/13/13 14:23,0,0
H3,8/13/13 14:23,8/13/13 16:29,0
G4,8/13/13 14:23,8/13/13 14:30,0
C3,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
C3,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
C3,8/13/13 14:23,8/13/13 14:29,0
B2,8/13/13 14:23,0,0
B3,8/13/13 14:23,8/14/13 6:25,0
A2,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
H4,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
C3,8/13/13 14:23,8/14/13 10:09,0
G2,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
F1,8/13/13 14:23,8/13/13 15:35,0
G3,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
H3,8/13/13 14:23,8/14/13 15:20,0
G1,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
D2,8/13/13 14:23,8/14/13 12:45,8/14/13 12:46
D4,8/13/13 14:23,0,0
G3,8/13/13 14:23,8/13/13 14:35,0
F4,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
E4,8/13/13 14:23,8/13/13 14:24,0
F4,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
C3,8/13/13 14:23,0,0
D4,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
E4,8/13/13 14:23,8/13/13 18:21,0
A2,8/13/13 14:23,0,0
G1,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
H4,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
G4,8/13/13 14:23,8/13/13 14:29,0
D4,8/13/13 14:23,8/13/13 18:16,0
E2,8/13/13 14:23,0,0
B4,8/13/13 14:23,8/14/13 11:41,0
D4,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
D4,8/13/13 14:23,0,0
D4,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
B1,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
E3,8/13/13 14:23,8/29/13 7:03,0
H4,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
A4,8/13/13 14:23,0,0
B2,8/13/13 14:23,0,0
H1,8/13/13 14:23,0,0
G1,8/13/13 14:23,0,0
A4,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
G1,8/13/13 14:23,8/13/13 14:41,0
B3,8/13/13 14:23,0,0
F2,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
E3,8/13/13 14:23,0,0
D3,8/13/13 14:23,8/13/13 20:10,0
A4,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
B1,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
A4,8/13/13 14:23,8/13/13 14:42,0
F1,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
G1,8/13/13 14:23,0,0
G3,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
C2,8/13/13 14:23,8/13/13 15:15,8/13/13 17:18
D2,8/13/13 14:23,8/13/13 16:06,0
H4,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
H4,8/13/13 14:23,8/13/13 14:57,0
E4,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
H4,8/13/13 14:23,8/13/13 14:36,0
F2,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
D3,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
C1,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
H3,8/13/13 14:23,8/14/13 20:12,0
E2,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
E1,8/13/13 14:23,8/13/13 16:54,0
F1,8/13/13 14:23,0,0
B1,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
G2,8/13/13 14:23,8/14/13 10:57,0
H2,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
C4,8/13/13 14:23,8/14/13 2:32,8/14/13 2:32
E3,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
D1,8/13/13 14:23,8/15/13 16:09,0
E2,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/13/13 19:54,8/13/13 19:54
B1,8/13/13 14:23,8/13/13 14:46,0
A2,8/13/13 14:23,0,0
C1,8/13/13 14:23,0,0
A4,8/13/13 14:23,8/13/13 14:25,0
G4,8/13/13 14:23,8/13/13 14:29,0
C1,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
H4,8/13/13 14:23,8/13/13 21:41,0
E1,8/13/13 14:23,0,0
C1,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
H1,8/13/13 14:23,0,0
C4,8/13/13 14:23,8/13/13 14:45,0
A2,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
H1,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
H2,8/13/13 14:23,8/13/13 17:52,0
F3,8/13/13 14:23,0,0
A2,8/13/13 14:23,8/13/13 14:24,0
A3,8/13/13 14:23,8/13/13 20:11,0
B3,8/13/13 14:23,8/13/13 15:07,0
A3,8/13/13 14:23,0,0
E3,8/13/13 14:23,8/13/13 14:35,8/13/13 14:35
F2,8/13/13 14:23,8/13/13 15:00,0
E1,8/13/13 14:23,8/13/13 14:57,0
E4,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
D4,8/13/13 14:23,0,0
C3,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
E3,8/13/13 14:23,8/17/13 11:48,0
E3,8/13/13 14:23,8/13/13 14:26,0
E4,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
G3,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
C1,8/13/13 14:23,8/13/13 14:30,8/13/13 14:30
A4,8/13/13 14:23,8/13/13 14:24,0
A3,8/13/13 14:23,0,0
C1,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
H1,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
C1,8/13/13 14:23,8/13/13 14:24,0
D3,8/13/13 14:23,0,0
C3,8/13/13 14:23,8/13/13 15:29,0
G3,8/13/13 14:23,0,0
G3,8/13/13 14:23,8/13/13 17:53,0
A1,8/13/13 14:23,8/13/13 21:33,0
A2,8/13/13 14:23,0,0
G2,8/13/13 14:23,8/13/13 14:25,0
D4,8/13/13 14:23,8/13/13 14:28,0
B4,8/13/13 14:23,0,0
A4,8/13/13 14:23,8/13/13 14:55,0
E2,8/13/13 14:23,0,0
E3,8/13/13 14:23,8/13/13 21:31,8/13/13 21:32
B2,8/13/13 14:23,0,0
H1,8/13/13 14:23,8/13/13 16:19,0
B1,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
B1,8/13/13 14:23,0,0
G1,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
A1,8/13/13 14:23,8/13/13 20:23,0
D3,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/13/13 14:30,0
C2,8/13/13 14:23,0,0
E2,8/13/13 14:23,0,0
A4,8/13/13 14:23,8/13/13 17:55,0
F3,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
C2,8/13/13 14:23,8/14/13 7:25,0
C4,8/13/13 14:23,8/13/13 14:33,0
G1,8/13/13 14:23,8/13/13 14:28,0
G3,8/13/13 14:23,0,0
D2,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
G2,8/13/13 14:23,0,0
G4,8/13/13 14:23,8/13/13 18:55,8/20/13 6:28
F3,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
G1,8/13/13 14:23,0,0
D4,8/13/13 14:23,0,0
G3,8/13/13 14:23,8/13/13 14:33,0
E2,8/13/13 14:23,8/13/13 14:24,0
C4,8/13/13 14:23,0,0
F2,8/13/13 14:23,0,0
E4,8/13/13 14:23,8/13/13 16:39,0
H1,8/13/13 14:23,0,0
A4,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
E1,8/13/13 14:23,0,0
A1,8/13/13 14:23,8/13/13 14:46,0
C2,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
B4,8/13/13 14:23,0,0
A2,8/13/13 14:23,8/13/13 14:24,0
A1,8/13/13 14:23,0,0
D3,8/13/13 14:23,8/13/13 15:58,0
G4,8/13/13 14:23,0,0
G3,8/13/13 14:23,0,0
C4,8/13/13 14:23,0,0
B3,8/13/13 14:23,8/13/13 16:21,0
E3,8/13/13 14:23,8/13/13 14:43,0
C1,8/13/13 14:23,8/13/13 15:48,0
E3,8/13/13 14:23,0,0
H4,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
H1,8/13/13 14:23,8/13/13 16:05,0
B1,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
G1,8/13/13 14:23,8/13/13 15:38,0
E1,8/13/13 14:23,8/14/13 1:42,0
A4,8/13/13 14:23,0,0
H2,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
B3,8/13/13 14:23,0,0
B1,8/13/13 14:23,8/13/13 14:36,0
C1,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
G3,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
G4,8/13/13 14:23,8/13/13 14:37,0
D1,8/13/13 14:23,0,0
A3,8/13/13 14:23,8/13/13 14:51,8/13/13 14:52
E4,8/13/13 14:23,0,0
A1,8/13/13 14:23,8/13/13 14:31,8/13/13 14:32
B2,8/13/13 14:23,0,0
C2,8/13/13 14:23,0,0
C3,8/13/13 14:23,8/13/13 14:44,0
H4,8/13/13 14:23,8/13/13 17:06,0
H4,8/13/13 14:23,0,0
E4,8/13/13 14:23,0,0
D1,8/13/13 14:23,0,0
F1,8/13/13 14:23,0,0
G1,8/13/13 14:23,0,0
D3,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
F3,8/13/13 14:23,0,0
G3,8/13/13 14:23,8/13/13 14:32,0
C2,8/13/13 14:23,0,0
G4,8/13/13 14:23,8/13/13 14:36,0
G3,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
B2,8/13/13 14:23,0,0
A2,8/13/13 14:23,8/13/13 14:40,0
C4,8/13/13 14:23,0,0
H3,8/13/13 14:23,0,0
A2,8/13/13 14:23,0,0
E3,8/13/13 14:23,0,0
G4,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
F4,8/13/13 14:23,0,0
A3,8/13/13 14:23,0,0
H4,8/13/13 14:23,0,0
C1,8/13/13 14:23,8/13/13 17:13,0
G3,8/13/13 14:23,0,0
G1,8/13/13 14:23,0,0
C1,8/13/13 14:23,0,0
C4,8/13/13 14:23,9/1/13 13:30,0
A2,8/13/13 14:23,0,0
D3,8/13/13 14:23,0,0
A1,8/13/13 14:23,0,0
H4,8/13/13 14:23,8/15/13 9:24,0
F3,8/13/13 14:23,0,0
F1,8/13/13 14:23,8/13/13 20:40,0
B4,8/13/13 14:23,0,0
D1,8/13/13 14:24,0,0
G4,8/13/13 14:24,0,0
C1,8/13/13 14:24,0,0
B4,8/13/13 14:24,0,0
E2,8/13/13 14:24,0,0
H4,8/13/13 14:24,0,0
A1,8/13/13 14:24,0,0
G3,8/13/13 14:24,0,0
C4,8/13/13 14:24,8/13/13 20:02,0
B4,8/13/13 14:24,0,0
A1,8/13/13 14:24,0,0
D1,8/13/13 14:24,8/13/13 14:35,0
F2,8/13/13 14:24,0,0
B1,8/13/13 14:24,0,0
A3,8/13/13 14:24,8/13/13 19:25,0
D1,8/13/13 14:24,0,0
D1,8/13/13 14:24,0,0
H1,8/13/13 14:24,8/16/13 6:11,0
A3,8/13/13 14:24,8/13/13 15:00,0
H4,8/13/13 14:24,0,0
H3,8/13/13 14:24,8/13/13 14:53,0
E2,8/13/13 14:24,8/20/13 10:52,0
G3,8/13/13 14:24,0,0
D1,8/13/13 14:24,0,0
C4,8/13/13 14:24,8/13/13 14:42,0
H4,8/13/13 14:24,8/18/13 19:44,0
G3,8/13/13 14:24,0,0
B4,8/13/13 14:24,0,0
A2,8/13/13 14:24,0,0
F2,8/13/13 14:24,0,0
B1,8/13/13 14:24,0,0
H1,8/13/13 14:24,0,0
A3,8/13/13 14:24,0,0
E4,8/13/13 14:24,0,0
B4,8/13/13 14:24,0,0
A2,8/13/13 14:24,0,0
B3,8/13/13 14:24,8/13/13 14:24,0
B2,8/13/13 14:24,0,0
C2,8/13/13 14:24,8/16/13 3:49,0
D3,8/13/13 14:24,0,0
B4,8/13/13 14:24,0,0
F3,8/13/13 14:24,0,0
A3,8/13/13 14:24,0,0
E2,8/13/13 14:24,8/15/13 19:46,0
G4,8/13/13 14:24,0,8/13/13 15:30
B1,8/13/13 14:24,8/14/13 9:09,0
H3,8/13/13 14:24,0,0
A1,8/13/13 14:24,0,0
C3,8/13/13 14:24,0,0
H2,8/13/13 14:24,0,0
F3,8/13/13 14:24,0,0
D1,8/13/13 14:24,0,0
C1,8/13/13 14:24,0,0
H3,8/13/13 14:24,8/13/13 17:33,0
E1,8/13/13 14:24,0,0
A2,8/13/13 14:24,0,0
B4,8/13/13 14:24,8/13/13 15:05,0
F2,8/13/13 14:24,0,0
B2,8/13/13 14:24,0,0
D1,8/13/13 14:24,0,0
G4,8/13/13 14:24,8/13/13 16:49,0
E4,8/13/13 14:24,0,0
G2,8/13/13 14:24,8/13/13 14:24,0
C4,8/13/13 14:24,0,0
C3,8/13/13 14:24,0,0
C3,8/13/13 14:24,8/13/13 14:36,0
H2,8/13/13 14:24,0,0
D2,8/13/13 14:24,0,0
A2,8/13/13 14:24,8/13/13 14:41,0
F3,8/13/13 14:24,0,0
C2,8/13/13 14:24,8/13/13 17:34,0
F2,8/13/13 14:24,8/13/13 15:55,8/13/13 15:55
A1,8/13/13 14:24,8/13/13 14:50,0
B3,8/13/13 14:24,0,0
A2,8/13/13 14:24,0,0
D4,8/13/13 14:24,0,0
H2,8/13/13 14:24,0,0
G2,8/13/13 14:24,0,0
E3,8/13/13 14:24,0,0
E3,8/13/13 14:24,0,0
H1,8/13/13 14:24,0,0
D2,8/13/13 14:24,8/31/13 5:33,8/31/13 5:34
F2,8/13/13 14:24,0,0
B3,8/13/13 14:24,8/13/13 17:33,0
B2,8/13/13 14:24,0,0
C2,8/13/13 14:24,0,0
A2,8/13/13 14:24,8/13/13 14:30,0
